Region,Year,Population,Pop_Growth_Pct,City_Map
"Summerside (CA), Prince Edward Island",2019,18248.0,2.5456588929474666,Summerside
"Summerside (CA), Prince Edward Island",2020,18568.0,1.7536168347216163,Summerside
"Summerside (CA), Prince Edward Island",2021,19051.0,2.601249461439026,Summerside
"Summerside (CA), Prince Edward Island",2022,19344.0,1.537977009080893,Summerside
"Summerside (CA), Prince Edward Island",2023,19964.0,3.205128205128216,Summerside
"Summerside (CA), Prince Edward Island",2024,20619.0,3.2809056301342343,Summerside
"Summerside (CA), Prince Edward Island",2025,21017.0,1.9302584994422611,Summerside
"Swift Current (CA), Saskatchewan",2015,18804.0,,Swift Current
"Swift Current (CA), Saskatchewan",2016,19014.0,1.1167836630504135,Swift Current
"Swift Current (CA), Saskatchewan",2017,19189.0,0.9203744609235232,Swift Current
"Swift Current (CA), Saskatchewan",2018,19300.0,0.5784564073166854,Swift Current
"Swift Current (CA), Saskatchewan",2019,19362.0,0.32124352331606154,Swift Current
"Swift Current (CA), Saskatchewan",2020,19259.0,-0.5319698378266735,Swift Current
"Swift Current (CA), Saskatchewan",2021,19279.0,0.10384755179395633,Swift Current
"Swift Current (CA), Saskatchewan",2022,19390.0,0.5757560039421072,Swift Current
"Swift Current (CA), Saskatchewan",2023,19577.0,0.9644146467251202,Swift Current
"Swift Current (CA), Saskatchewan",2024,20037.0,2.3496960719211257,Swift Current
"Swift Current (CA), Saskatchewan",2025,20312.0,1.372460947247589,Swift Current
"Sylvan Lake (CA), Alberta",2015,15564.0,,Sylvan Lake
"Sylvan Lake (CA), Alberta",2016,15726.0,1.0408635312258996,Sylvan Lake
"Sylvan Lake (CA), Alberta",2017,15790.0,0.4069693501208116,Sylvan Lake
"Sylvan Lake (CA), Alberta",2018,16103.0,1.9822672577580747,Sylvan Lake
"Sylvan Lake (CA), Alberta",2019,16459.0,2.2107681798422707,Sylvan Lake
"Sylvan Lake (CA), Alberta",2020,16682.0,1.3548818275715524,Sylvan Lake
"Sylvan Lake (CA), Alberta",2021,17144.0,2.7694521040642517,Sylvan Lake
"Sylvan Lake (CA), Alberta",2022,17456.0,1.8198786747550155,Sylvan Lake
"Sylvan Lake (CA), Alberta",2023,17916.0,2.635197066911088,Sylvan Lake
"Sylvan Lake (CA), Alberta",2024,18477.0,3.131279303415946,Sylvan Lake
"Sylvan Lake (CA), Alberta",2025,18953.0,2.576175786112467,Sylvan Lake
"Terrace (CA), British Columbia",2015,19781.0,,Terrace
"Terrace (CA), British Columbia",2016,19879.0,0.49542490268439376,Terrace
"Terrace (CA), British Columbia",2017,19795.0,-0.42255646662306967,Terrace
"Terrace (CA), British Columbia",2018,19949.0,0.7779742359181663,Terrace
"Terrace (CA), British Columbia",2019,20153.0,1.0226076495062353,Terrace
"Terrace (CA), British Columbia",2020,20378.0,1.1164590879769731,Terrace
"Terrace (CA), British Columbia",2021,20496.0,0.5790558445382343,Terrace
"Terrace (CA), British Columbia",2022,20724.0,1.1124121779859442,Terrace
"Terrace (CA), British Columbia",2023,21147.0,2.0411117544875568,Terrace
"Terrace (CA), British Columbia",2024,21754.0,2.8703835059346483,Terrace
"Terrace (CA), British Columbia",2025,21934.0,0.8274340351199783,Terrace
"Thetford Mines (CA), Quebec",2015,27492.0,,Thetford Mines
"Thetford Mines (CA), Quebec",2016,27516.0,0.08729812309036244,Thetford Mines
"Thetford Mines (CA), Quebec",2017,27709.0,0.7014100886756802,Thetford Mines
"Thetford Mines (CA), Quebec",2018,27829.0,0.43307228698257205,Thetford Mines
"Thetford Mines (CA), Quebec",2019,27842.0,0.04671385964281072,Thetford Mines
"Thetford Mines (CA), Quebec",2020,28028.0,0.6680554557862317,Thetford Mines
"Thetford Mines (CA), Quebec",2021,28332.0,1.0846296560582225,Thetford Mines
"Thetford Mines (CA), Quebec",2022,28485.0,0.5400254129606097,Thetford Mines
"Thetford Mines (CA), Quebec",2023,28925.0,1.5446726347200235,Thetford Mines
"Thetford Mines (CA), Quebec",2024,29251.0,1.1270527225583304,Thetford Mines
"Thetford Mines (CA), Quebec",2025,29602.0,1.199958975761506,Thetford Mines
"Thompson (CA), Manitoba",2015,13807.0,,Thompson
"Thompson (CA), Manitoba",2016,14064.0,1.861374665024984,Thompson
"Thompson (CA), Manitoba",2017,14167.0,0.7323663253697488,Thompson
"Thompson (CA), Manitoba",2018,14023.0,-1.0164466718430187,Thompson
"Thompson (CA), Manitoba",2019,13691.0,-2.367539043000788,Thompson
"Thompson (CA), Manitoba",2020,13408.0,-2.0670513476006125,Thompson
"Thompson (CA), Manitoba",2021,13459.0,0.38036992840095873,Thompson
"Thompson (CA), Manitoba",2022,13435.0,-0.17831934021843576,Thompson
"Thompson (CA), Manitoba",2023,13282.0,-1.1388165240044712,Thompson
"Thompson (CA), Manitoba",2024,13138.0,-1.0841740701701519,Thompson
"Thompson (CA), Manitoba",2025,13065.0,-0.5556401278733469,Thompson
"Thunder Bay (CMA), Ontario",2015,124809.0,,Thunder Bay
"Thunder Bay (CMA), Ontario",2016,124980.0,0.1370093502872427,Thunder Bay
"Thunder Bay (CMA), Ontario",2017,126189.0,0.9673547767642843,Thunder Bay
"Thunder Bay (CMA), Ontario",2018,127270.0,0.8566515306405398,Thunder Bay
"Thunder Bay (CMA), Ontario",2019,128291.0,0.8022314763887817,Thunder Bay
"Thunder Bay (CMA), Ontario",2020,128815.0,0.4084464225861506,Thunder Bay
"Thunder Bay (CMA), Ontario",2021,128040.0,-0.6016380079959638,Thunder Bay
"Thunder Bay (CMA), Ontario",2022,129009.0,0.7567947516401219,Thunder Bay
"Thunder Bay (CMA), Ontario",2023,131123.0,1.638645365827185,Thunder Bay
"Thunder Bay (CMA), Ontario",2024,133305.0,1.6640863921661309,Thunder Bay
"Thunder Bay (CMA), Ontario",2025,133765.0,0.3450733280822238,Thunder Bay
"Tillsonburg (CA), Ontario",2015,16086.0,,Tillsonburg
"Tillsonburg (CA), Ontario",2016,16191.0,0.6527415143603221,Tillsonburg
"Tillsonburg (CA), Ontario",2017,16786.0,3.6748811067877307,Tillsonburg
"Tillsonburg (CA), Ontario",2018,17120.0,1.9897533659001487,Tillsonburg
"Tillsonburg (CA), Ontario",2019,17741.0,3.6273364485981396,Tillsonburg
"Tillsonburg (CA), Ontario",2020,18109.0,2.0742911898991023,Tillsonburg
"Tillsonburg (CA), Ontario",2021,18700.0,3.2635706002540177,Tillsonburg
"Tillsonburg (CA), Ontario",2022,19052.0,1.8823529411764683,Tillsonburg
"Tillsonburg (CA), Ontario",2023,19535.0,2.5351669116103315,Tillsonburg
"Tillsonburg (CA), Ontario",2024,19938.0,2.0629639109291054,Tillsonburg
"Tillsonburg (CA), Ontario",2025,20575.0,3.1949042030293917,Tillsonburg
"Timmins (CA), Ontario",2015,43092.0,,Timmins
"Timmins (CA), Ontario",2016,42864.0,-0.5291005291005346,Timmins
"Timmins (CA), Ontario",2017,42636.0,-0.5319148936170248,Timmins
"Timmins (CA), Ontario",2018,42583.0,-0.1243080964443144,Timmins
"Timmins (CA), Ontario",2019,43001.0,0.9816123805274302,Timmins
"Timmins (CA), Ontario",2020,42984.0,-0.03953396432641032,Timmins
"Timmins (CA), Ontario",2021,42763.0,-0.5141447980643976,Timmins
"Timmins (CA), Ontario",2022,43147.0,0.8979725463601707,Timmins
"Timmins (CA), Ontario",2023,44922.0,4.113843372656278,Timmins
"Timmins (CA), Ontario",2024,45935.0,2.255019812118775,Timmins
"Timmins (CA), Ontario",2025,45983.0,0.10449548274735765,Timmins
"Toronto (CMA), Ontario",2015,6045256.0,,Toronto
"Toronto (CMA), Ontario",2016,6122329.0,1.274933600826822,Toronto
"Toronto (CMA), Ontario",2017,6202798.0,1.3143527569328572,Toronto
"Toronto (CMA), Ontario",2018,6313488.0,1.7845172452818803,Toronto
"Toronto (CMA), Ontario",2019,6426293.0,1.7867302511701988,Toronto
"Toronto (CMA), Ontario",2020,6491939.0,1.0215220501150535,Toronto
"Toronto (CMA), Ontario",2021,6472951.0,-0.2924858043182432,Toronto
"Toronto (CMA), Ontario",2022,6591642.0,1.8336458904138153,Toronto
"Toronto (CMA), Ontario",2023,6840723.0,3.7787398041337905,Toronto
"Toronto (CMA), Ontario",2024,7109866.0,3.9344233058406175,Toronto
"Toronto (CMA), Ontario",2025,7108874.0,-0.013952442985565305,Toronto
"Trail (CA), British Columbia",2015,14406.0,,Trail
"Trail (CA), British Columbia",2016,14613.0,1.4369012911287005,Trail
"Trail (CA), British Columbia",2017,14690.0,0.5269280777389973,Trail
"Trail (CA), British Columbia",2018,14812.0,0.830496936691616,Trail
"Trail (CA), British Columbia",2019,14860.0,0.3240615716986195,Trail
"Trail (CA), British Columbia",2020,14860.0,0.0,Trail
"Trail (CA), British Columbia",2021,15114.0,1.7092866756392988,Trail
"Trail (CA), British Columbia",2022,15175.0,0.4035993118962633,Trail
"Trail (CA), British Columbia",2023,15133.0,-0.2767710049423444,Trail
"Trail (CA), British Columbia",2024,15162.0,0.19163417696423934,Trail
"Trail (CA), British Columbia",2025,15149.0,-0.08574066745812292,Trail
"Trois-Rivières (CMA), Quebec",2015,155740.0,,Trois-Rivières
"Trois-Rivières (CMA), Quebec",2016,156729.0,0.635032746885833,Trois-Rivières
"Trois-Rivières (CMA), Quebec",2017,157615.0,0.5653069948765133,Trois-Rivières
"Trois-Rivières (CMA), Quebec",2018,158164.0,0.3483171017986786,Trois-Rivières
"Trois-Rivières (CMA), Quebec",2019,159395.0,0.7783060620621729,Trois-Rivières
"Trois-Rivières (CMA), Quebec",2020,161361.0,1.23341384610558,Trois-Rivières
"Trois-Rivières (CMA), Quebec",2021,162531.0,0.7250822689497394,Trois-Rivières
"Trois-Rivières (CMA), Quebec",2022,165780.0,1.999003267069055,Trois-Rivières
"Trois-Rivières (CMA), Quebec",2023,168438.0,1.603329714078905,Trois-Rivières
"Trois-Rivières (CMA), Quebec",2024,172585.0,2.4620335078782807,Trois-Rivières
"Trois-Rivières (CMA), Quebec",2025,174316.0,1.0029840368514176,Trois-Rivières
"Truro (CA), Nova Scotia",2015,46311.0,,Truro
"Truro (CA), Nova Scotia",2016,46576.0,0.5722182634795292,Truro
"Truro (CA), Nova Scotia",2017,46590.0,0.030058399175536543,Truro
"Truro (CA), Nova Scotia",2018,46828.0,0.510839235887528,Truro
"Truro (CA), Nova Scotia",2019,47194.0,0.781583667891006,Truro
"Truro (CA), Nova Scotia",2020,47616.0,0.8941814637453804,Truro
"Truro (CA), Nova Scotia",2021,48077.0,0.968161962365599,Truro
"Truro (CA), Nova Scotia",2022,48762.0,1.424797720323645,Truro
"Truro (CA), Nova Scotia",2023,49579.0,1.6754850088183337,Truro
"Truro (CA), Nova Scotia",2024,50650.0,2.160188789608508,Truro
"Truro (CA), Nova Scotia",2025,51166.0,1.0187561697927006,Truro
"Val-d'Or (CA), Quebec",2015,33877.0,,Val-d'Or
"Val-d'Or (CA), Quebec",2016,33959.0,0.24205212976355917,Val-d'Or
"Val-d'Or (CA), Quebec",2017,33946.0,-0.03828145705114805,Val-d'Or
"Val-d'Or (CA), Quebec",2018,34016.0,0.20620986272315012,Val-d'Or
"Val-d'Or (CA), Quebec",2019,34089.0,0.21460489181561737,Val-d'Or
"Val-d'Or (CA), Quebec",2020,34208.0,0.3490862154947427,Val-d'Or
"Val-d'Or (CA), Quebec",2021,34234.0,0.07600561272216311,Val-d'Or
"Val-d'Or (CA), Quebec",2022,34279.0,0.13144826780393526,Val-d'Or
"Val-d'Or (CA), Quebec",2023,34393.0,0.3325651273374364,Val-d'Or
"Val-d'Or (CA), Quebec",2024,34759.0,1.0641700346000649,Val-d'Or
"Val-d'Or (CA), Quebec",2025,34862.0,0.2963261313616572,Val-d'Or
"Vancouver (CMA), British Columbia",2015,2537041.0,,Vancouver
"Vancouver (CMA), British Columbia",2016,2585090.0,1.8938992314274872,Vancouver
"Vancouver (CMA), British Columbia",2017,2619630.0,1.3361236939526178,Vancouver
"Vancouver (CMA), British Columbia",2018,2663557.0,1.676839859064061,Vancouver
"Vancouver (CMA), British Columbia",2019,2715494.0,1.9499113403617763,Vancouver
"Vancouver (CMA), British Columbia",2020,2750966.0,1.306281656302688,Vancouver
"Vancouver (CMA), British Columbia",2021,2771430.0,0.7438841483318859,Vancouver
"Vancouver (CMA), British Columbia",2022,2855205.0,3.022807720202203,Vancouver
"Vancouver (CMA), British Columbia",2023,2970008.0,4.020832129391749,Vancouver
"Vancouver (CMA), British Columbia",2024,3081713.0,3.7611009801993722,Vancouver
"Vancouver (CMA), British Columbia",2025,3088036.0,0.20517809413140853,Vancouver
"Vernon (CA), British Columbia",2015,62389.0,,Vernon
"Vernon (CA), British Columbia",2016,63633.0,1.9939412396416056,Vernon
"Vernon (CA), British Columbia",2017,64870.0,1.9439598950230286,Vernon
"Vernon (CA), British Columbia",2018,65745.0,1.34885154925235,Vernon
"Vernon (CA), British Columbia",2019,67009.0,1.9225796638527637,Vernon
"Vernon (CA), British Columbia",2020,68340.0,1.9863003477144758,Vernon
"Vernon (CA), British Columbia",2021,69482.0,1.6710564822944196,Vernon
"Vernon (CA), British Columbia",2022,70959.0,2.1257304049969727,Vernon
"Vernon (CA), British Columbia",2023,72291.0,1.8771403204667525,Vernon
"Vernon (CA), British Columbia",2024,73143.0,1.178569946466368,Vernon
"Vernon (CA), British Columbia",2025,73500.0,0.48808498420902513,Vernon
"Victoria (CMA), British Columbia",2015,375046.0,,Victoria
"Victoria (CMA), British Columbia",2016,384800.0,2.600747641622636,Victoria
"Victoria (CMA), British Columbia",2017,390727.0,1.5402806652806689,Victoria
"Victoria (CMA), British Columbia",2018,397109.0,1.6333654956017796,Victoria
"Victoria (CMA), British Columbia",2019,403868.0,1.7020515777783851,Victoria
"Victoria (CMA), British Columbia",2020,409898.0,1.493062089593633,Victoria
"Victoria (CMA), British Columbia",2021,414596.0,1.146138795505225,Victoria
"Victoria (CMA), British Columbia",2022,426033.0,2.758589084313412,Victoria
"Victoria (CMA), British Columbia",2023,432684.0,1.5611466717367017,Victoria
"Victoria (CMA), British Columbia",2024,441961.0,2.1440589437095037,Victoria
"Victoria (CMA), British Columbia",2025,445090.0,0.7079810209498216,Victoria
"Victoriaville (CA), Quebec",2015,50967.0,,Victoriaville
"Victoriaville (CA), Quebec",2016,51420.0,0.8888104067337643,Victoriaville
"Victoriaville (CA), Quebec",2017,51737.0,0.6164916374951313,Victoriaville
"Victoriaville (CA), Quebec",2018,52200.0,0.8949107988480254,Victoriaville
"Victoriaville (CA), Quebec",2019,52471.0,0.5191570881226015,Victoriaville
"Victoriaville (CA), Quebec",2020,52788.0,0.6041432410283765,Victoriaville
"Victoriaville (CA), Quebec",2021,53099.0,0.5891490490262941,Victoriaville
"Victoriaville (CA), Quebec",2022,53589.0,0.9228045725908185,Victoriaville
"Victoriaville (CA), Quebec",2023,54152.0,1.0505887402265435,Victoriaville
"Victoriaville (CA), Quebec",2024,54866.0,1.3185108583247063,Victoriaville
"Victoriaville (CA), Quebec",2025,55053.0,0.34083038676047117,Victoriaville
"Wasaga Beach (CA), Ontario",2015,20401.0,,Wasaga Beach
"Wasaga Beach (CA), Ontario",2016,21052.0,3.1910200480368633,Wasaga Beach
"Wasaga Beach (CA), Ontario",2017,22168.0,5.301159034771041,Wasaga Beach
"Wasaga Beach (CA), Ontario",2018,22928.0,3.428365211115114,Wasaga Beach
"Wasaga Beach (CA), Ontario",2019,23583.0,2.8567690160502535,Wasaga Beach
"Wasaga Beach (CA), Ontario",2020,24400.0,3.4643599202815567,Wasaga Beach
"Wasaga Beach (CA), Ontario",2021,25780.0,5.655737704918029,Wasaga Beach
"Wasaga Beach (CA), Ontario",2022,26606.0,3.204034134988354,Wasaga Beach
"Wasaga Beach (CA), Ontario",2023,27194.0,2.210027813275195,Wasaga Beach
"Wasaga Beach (CA), Ontario",2024,28098.0,3.3242627050084517,Wasaga Beach
"Wasaga Beach (CA), Ontario",2025,29039.0,3.348992810876217,Wasaga Beach
"Wetaskiwin (CA), Alberta",2015,12787.0,,Wetaskiwin
"Wetaskiwin (CA), Alberta",2016,12861.0,0.5787127551419413,Wetaskiwin
"Wetaskiwin (CA), Alberta",2017,13023.0,1.259622113365988,Wetaskiwin
"Wetaskiwin (CA), Alberta",2018,13054.0,0.23804039007908617,Wetaskiwin
"Wetaskiwin (CA), Alberta",2019,13033.0,-0.1608702313467103,Wetaskiwin
"Wetaskiwin (CA), Alberta",2020,12942.0,-0.6982275761528434,Wetaskiwin
"Wetaskiwin (CA), Alberta",2021,12963.0,0.1622624014835372,Wetaskiwin
"Wetaskiwin (CA), Alberta",2022,12807.0,-1.2034251330710455,Wetaskiwin
"Wetaskiwin (CA), Alberta",2023,12799.0,-0.062465838994296696,Wetaskiwin
"Wetaskiwin (CA), Alberta",2024,12932.0,1.039143683100252,Wetaskiwin
"Wetaskiwin (CA), Alberta",2025,13032.0,0.7732755954222181,Wetaskiwin
"Weyburn (CA), Saskatchewan",2015,12366.0,,Weyburn
"Weyburn (CA), Saskatchewan",2016,12385.0,0.15364709687852862,Weyburn
"Weyburn (CA), Saskatchewan",2017,12486.0,0.815502624142117,Weyburn
"Weyburn (CA), Saskatchewan",2018,12507.0,0.16818837097549721,Weyburn
"Weyburn (CA), Saskatchewan",2019,12485.0,-0.17590149516271136,Weyburn
"Weyburn (CA), Saskatchewan",2020,12541.0,0.4485382458950804,Weyburn
"Weyburn (CA), Saskatchewan",2021,12597.0,0.446535364006051,Weyburn
"Weyburn (CA), Saskatchewan",2022,12574.0,-0.18258315471937347,Weyburn
"Weyburn (CA), Saskatchewan",2023,12653.0,0.6282805789724843,Weyburn
"Weyburn (CA), Saskatchewan",2024,12937.0,2.2445269896467224,Weyburn
"Weyburn (CA), Saskatchewan",2025,13100.0,1.2599520754425386,Weyburn
"Whitehorse (CA), Yukon",2015,29600.0,,Whitehorse
"Whitehorse (CA), Yukon",2016,30370.0,2.6013513513513553,Whitehorse
"Whitehorse (CA), Yukon",2017,31123.0,2.479420480737571,Whitehorse
"Whitehorse (CA), Yukon",2018,31835.0,2.2876972014266084,Whitehorse
"Whitehorse (CA), Yukon",2019,32498.0,2.082613475734263,Whitehorse
"Whitehorse (CA), Yukon",2020,33332.0,2.5663117730321927,Whitehorse
"Whitehorse (CA), Yukon",2021,34233.0,2.703108124324971,Whitehorse
"Whitehorse (CA), Yukon",2022,35213.0,2.8627347880699983,Whitehorse
"Whitehorse (CA), Yukon",2023,36702.0,4.228551955243809,Whitehorse
"Whitehorse (CA), Yukon",2024,38823.0,5.778976622527376,Whitehorse
"Whitehorse (CA), Yukon",2025,39584.0,1.96017824485486,Whitehorse
"Williams Lake (CA), British Columbia",2015,23854.0,,Williams Lake
"Williams Lake (CA), British Columbia",2016,23974.0,0.5030602833906217,Williams Lake
"Williams Lake (CA), British Columbia",2017,23942.0,-0.1334779344289605,Williams Lake
"Williams Lake (CA), British Columbia",2018,24153.0,0.8812964664606238,Williams Lake
"Williams Lake (CA), British Columbia",2019,24285.0,0.5465159607502157,Williams Lake
"Williams Lake (CA), British Columbia",2020,24378.0,0.3829524397776396,Williams Lake
"Williams Lake (CA), British Columbia",2021,24532.0,0.6317171219952344,Williams Lake
"Williams Lake (CA), British Columbia",2022,24872.0,1.385944888309143,Williams Lake
"Williams Lake (CA), British Columbia",2023,25007.0,0.542779028626561,Williams Lake
"Williams Lake (CA), British Columbia",2024,25017.0,0.03998880313511588,Williams Lake
"Williams Lake (CA), British Columbia",2025,25061.0,0.1758804013270998,Williams Lake
"Windsor (CMA), Ontario",2015,405648.0,,Windsor
"Windsor (CMA), Ontario",2016,410828.0,1.2769691949670703,Windsor
"Windsor (CMA), Ontario",2017,416871.0,1.4709318741663147,Windsor
"Windsor (CMA), Ontario",2018,426477.0,2.3043099663924815,Windsor
"Windsor (CMA), Ontario",2019,433979.0,1.7590632085669355,Windsor
"Windsor (CMA), Ontario",2020,438328.0,1.0021222225038429,Windsor
"Windsor (CMA), Ontario",2021,439473.0,0.2612199083791067,Windsor
"Windsor (CMA), Ontario",2022,453224.0,3.128974931338213,Windsor
"Windsor (CMA), Ontario",2023,469673.0,3.629331191640328,Windsor
"Windsor (CMA), Ontario",2024,484698.0,3.1990342216818846,Windsor
"Windsor (CMA), Ontario",2025,488738.0,0.8335087002628416,Windsor
"Winkler (CA), Manitoba",2015,30180.0,,Winkler
"Winkler (CA), Manitoba",2016,31186.0,3.3333333333333437,Winkler
"Winkler (CA), Manitoba",2017,31538.0,1.1287116013595888,Winkler
"Winkler (CA), Manitoba",2018,32148.0,1.934174646458242,Winkler
"Winkler (CA), Manitoba",2019,32709.0,1.7450541246733842,Winkler
"Winkler (CA), Manitoba",2020,33340.0,1.9291326546210463,Winkler
"Winkler (CA), Manitoba",2021,33640.0,0.8998200359928044,Winkler
"Winkler (CA), Manitoba",2022,34326.0,2.0392390011890527,Winkler
"Winkler (CA), Manitoba",2023,35734.0,4.101846996445846,Winkler
"Winkler (CA), Manitoba",2024,37007.0,3.562433536687748,Winkler
"Winkler (CA), Manitoba",2025,37719.0,1.923960331829111,Winkler
"Winnipeg (CMA), Manitoba",2015,792047.0,,Winnipeg
"Winnipeg (CMA), Manitoba",2016,806186.0,1.785121337496376,Winnipeg
"Winnipeg (CMA), Manitoba",2017,821697.0,1.923997687878476,Winnipeg
"Winnipeg (CMA), Manitoba",2018,835049.0,1.6249298707431192,Winnipeg
"Winnipeg (CMA), Manitoba",2019,847015.0,1.4329698017721215,Winnipeg
"Winnipeg (CMA), Manitoba",2020,852805.0,0.6835770322839663,Winnipeg
"Winnipeg (CMA), Manitoba",2021,860237.0,0.8714770668558414,Winnipeg
"Winnipeg (CMA), Manitoba",2022,877045.0,1.9538801516326254,Winnipeg
"Winnipeg (CMA), Manitoba",2023,909657.0,3.71839529328597,Winnipeg
"Winnipeg (CMA), Manitoba",2024,940010.0,3.336752204402327,Winnipeg
"Winnipeg (CMA), Manitoba",2025,951758.0,1.2497739385751272,Winnipeg
"Wood Buffalo (CA), Alberta",2015,79151.0,,Wood Buffalo
"Wood Buffalo (CA), Alberta",2016,75462.0,-4.660711804020168,Wood Buffalo
"Wood Buffalo (CA), Alberta",2017,73834.0,-2.157377222973156,Wood Buffalo
"Wood Buffalo (CA), Alberta",2018,74945.0,1.5047268196223929,Wood Buffalo
"Wood Buffalo (CA), Alberta",2019,76129.0,1.5798252051504535,Wood Buffalo
